X,Y,Record_ID,Store_Name,Store_Street_Address,Additonal_Address,City,State,Zip_Code,Zip4,County,Store_Type,Latitude,Longitude,Incentive_Program,Grantee_Name,ObjectId
-8236031.19171199,4955010.02724565,1627022,Tino's Deli Corp,7120 Bay Pkwy,,Brooklyn,NY,11204,6016,KINGS,Convenience Store,40.610165,-73.985527,,,1458
-8227394.69165778,4984549.64410916,1625030,Zoe Deli Grocery Corp.,481 Wales Ave,,Bronx,NY,10455,    ,BRONX,Convenience Store,40.81131,-73.907944,,,1461
-8497476.37042806,5485323.6916174,340341,AUBREY'S INN & SHOPPING CENTER,342 E Broadway St,,CAPE VINCENT,NY,13618,    ,JEFFERSON,Grocery Store,44.128334,-76.334129,,,1463
-8222986.77378084,4975848.03387695,1633919,Intermex Produce Inc,9818 37th Ave,,Corona,NY,11368,1843,QUEENS,Convenience Store,40.752121,-73.868347,,,1464
-8231685.27879142,4960976.9920915,1630355,Organic Gourmet Deli And Grill Corporation 1,3302 Church Ave,,Brooklyn,NY,11203,2712,KINGS,Convenience Store,40.650845,-73.946487,,,1482
-8229602.82507715,4961184.61051575,356116,RAGGUETTE & CHARLES INC,5222 Church Ave,,Brooklyn,NY,11203,3514,KINGS,Grocery Store,40.65226,-73.92778,,,1489
-8223832.69059138,4965636.48073172,1388016,Olmeca Deli Grocery,3229 Fulton St,,Brooklyn,NY,11208,1959,KINGS,Grocery Store,40.682594,-73.875946,,,1566
-8210497.84010874,5257860.38608786,1633304,Albanian Inc,219 S Pearl St,,Albany,NY,12202,1805,ALBANY,Convenience Store,42.643467,-73.756157,,,1569
-8224883.32394548,5006362.97634237,625910,Riverside Gourmet Deli Inc,756 Palisade Ave,,Yonkers,NY,10703,3906,WESTCHESTER,Convenience Store,40.959454,-73.885384,,,1620
-8222212.2127639,4995623.51415131,1625339,Ely Mouna Inc,3925 White Plains Rd,,Bronx,NY,10466,3025,BRONX,Convenience Store,40.886559,-73.861389,,,1621
-8231253.02520867,4968338.17741176,1631895,Sonic Drive In,730 Broadway,,Brooklyn,NY,11206,4403,KINGS,Restaurant Meals Program,40.700996,-73.942604,,,1622
-8493707.20378929,5348190.69818356,1638396,Dollar General 30060,88 Volney Street,,Phoenix,NY,13135,    ,OSWEGO,Other,43.237492,-76.30027,,,1623
-8551406.09961828,5174439.65446495,1632517,Elmiras Stop & Shop,416 Walnut St,,Elmira,NY,14901,2407,CHEMUNG,Convenience Store,42.089794,-76.818588,,,1624
-8238873.84622889,4959049.50553788,1626312,Eat Good Group Inc,5816 7th Ave,,Brooklyn,NY,11220,3905,KINGS,Grocery Store,40.637707,-74.011063,,,1708
-8238060.99130712,4959513.95724904,1632510,Lianjiang Inc.,5005 8th Ave,,Brooklyn,NY,11220,2262,KINGS,Grocery Store,40.640873,-74.003761,,,1710
-8211939.98411197,5261207.60273211,1638068,P & A Mini Market Inc,561 Clinton Ave,,Albany,NY,12206,2709,ALBANY,Convenience Store,42.665581,-73.769112,,,1712
-8233555.44623675,5281388.02277889,1631155,Bellevue Deli & Grocery Inc,1833 Broadway,,Schenectady,NY,12306,4930,SCHENECTADY,Convenience Store,42.79874,-73.963287,,,1713
-8797721.95766012,5328724.79997775,1640299,7-Eleven 35171J,2310 Hyde Park Blvd,,Niagara Falls,NY,14305,3234,NIAGARA,Convenience Store,43.109966,-79.031281,,,1717
-8535760.36782626,5244126.16008887,999009,Sweet Land Farm FFAB,9732 Route 96,,Trumansburg,NY,14886,9327,SENECA,Farmers and Markets,42.552647,-76.67804,,,1723
-8226288.84383624,5001228.59692616,1633129,Zig Zag Convenience Corp.,2 Highland Ave,,Yonkers,NY,10705,1330,WESTCHESTER,Convenience Store,40.924614,-73.89801,,,1740
-8229721.71429332,4968870.32431856,1631735,Dunkin,1052 Flushing Ave,,Brooklyn,NY,11237,1809,KINGS,Restaurant Meals Program,40.70462,-73.928848,,,1741
-8228372.18810643,4968026.74393603,1631240,Quick Stop Convenience And Deli Inc,1452 Myrtle Ave,,Brooklyn,NY,11237,5102,KINGS,Convenience Store,40.698875,-73.916725,,,1743
-8226837.53760636,4960247.64805971,1641661,Jamaican Flavors - Rockaway PKWY,1397 Rockaway Pkwy,,Brooklyn,NY,11236,2321,KINGS,Restaurant Meals Program,40.645874,-73.902939,,,1744
-8616814.98337961,5303484.50000042,1635996,Mud Creek Farm,6880 Cherry St,,Victor,NY,14564,9372,ONTARIO,Farmers and Markets,42.944214,-77.406166,,,1745
-8224980.06058298,4985352.58420006,1640361,Salcedo Supermarket Corp,1318 Lafayette Ave,,Bronx,NY,10474,7202,BRONX,Grocery Store,40.816769,-73.886253,,,1785
-8237544.69150882,4970708.97964319,737275,HUNG KEE FOOD MARKET INC,214 Canal St,,New York,NY,10013,4121,NEW YORK,Specialty Store,40.71714,-73.999123,,,1794
-8224817.86808489,4988257.34050271,1626907,174 Day & Night Deli Grocery Corp,985 E 174th St,,Bronx,NY,10460,    ,BRONX,Convenience Store,40.836514,-73.884796,,,1796
-8234409.93464808,4952140.78297958,1626496,Hoy Yao Mini Store Inc.,323 Avenue X,,Brooklyn,NY,11223,5913,KINGS,Convenience Store,40.590595,-73.970963,,,1797
-8232543.9973434,4972707.07358473,1635706,Popeyes #13668,918 Manhattan Ave,,Brooklyn,NY,11222,7105,KINGS,Restaurant Meals Program,40.730743,-73.954201,,,1799
-8233168.16572828,4961516.51568607,1635789,Golden Citrus Market Inc,752 Flatbush Ave,,Brooklyn,NY,11226,1902,KINGS,Grocery Store,40.654522,-73.959808,,,1801
-8232343.51094048,4953432.64531961,1264521,Baku Bakery,1903 Avenue U,,Brooklyn,NY,11229,3905,KINGS,Convenience Store,40.599407,-73.9524,,,1803
-8714715.57747469,5291697.65615593,1392253,7 Eleven Store   35103a,91 Market St,,Attica,NY,14011,1010,WYOMING,Convenience Store,42.866657,-78.285622,,,1805
-8224703.20900938,4991148.24419314,1625211,Mila Deli & Grocery Corp 1,684 E 189th St,,Bronx,NY,10458,6307,BRONX,Convenience Store,40.856159,-73.883766,,,1850
-8782936.39157346,5297917.11947767,1630268,Zip's Market & Deli Inc,896 Niagara St,,Buffalo,NY,14213,2115,ERIE,Convenience Store,42.907593,-78.89846,,,1852
-8642682.96137218,5336289.66946941,1627887,Lemine Mini Market LLC,670 Jay St,,Rochester,NY,14611,1344,MONROE,Convenience Store,43.159557,-77.638542,,,1853
-8231730.3631852,4982436.92851895,1630335,Taft Deli Corp,1679 Madison Ave,,New York,NY,10029,2693,NEW YORK,Other,40.796944,-73.946892,,,1929
-8231672.58836947,4982866.02307768,1627543,Preferred Pharmacy,3 E 115th St,,New York,NY,10029,1088,NEW YORK,Convenience Store,40.799862,-73.946373,,,1930
-8238727.68373748,4956200.34304774,325581,B & A PORK STORE INC,7818 13th Ave,,Brooklyn,NY,11228,2702,KINGS,Grocery Store,40.618282,-74.00975,,,1931
-8222870.44491296,4963111.34344042,1630650,2022 Gourmet Deli I Inc,1142 Stanley Ave,,Brooklyn,NY,11208,5002,KINGS,Convenience Store,40.66539,-73.867302,,,1932
-8223062.35971509,4965015.55710605,1630955,1092 Liberty Deli Inc,1092 Liberty Ave,,Brooklyn,NY,11208,2923,KINGS,Convenience Store,40.678364,-73.869026,,,1933
-8449768.62153675,5176866.77744726,1627822,Star 2 Grocery,254 Chenango St,,Binghamton,NY,13901,2302,BROOME,Convenience Store,42.105972,-75.905563,,,1934
-8227583.15555569,4987937.32622011,1670328,Sjb Deli Grocery Corp.,1291 Clay Ave,,Bronx,NY,10456,1754,BRONX,Convenience Store,40.834339,-73.909637,,,1974
-8229336.2148967,4968933.61413609,1669403,Infante Grocery,342 Jefferson St,,Brooklyn,NY,11237,2353,KINGS,Grocery Store,40.705051,-73.925385,,,1976
-8227425.19319826,4990444.31225267,1640938,Bbc Deli Grocery Corp,51 E Tremont Ave,,Bronx,NY,10453,5841,BRONX,Convenience Store,40.851376,-73.908218,,,1987
-8246932.82076487,4956395.10110158,1303492,Saal Deli & Grocery,303 Gordon St,,Staten Island,NY,10304,1916,RICHMOND,Convenience Store,40.61961,-74.083458,,,1988
-8224004.23392669,4993424.63380216,1640488,Golden Produce Llc,364 E 204th St,,Bronx,NY,10467,4702,BRONX,Grocery Store,40.871624,-73.877487,,,1989
-8221919.21986413,4995332.55915083,1627758,Barnes Avenue Deli Grocery Inc,3868 Barnes Ave,,Bronx,NY,10467,5118,BRONX,Convenience Store,40.884583,-73.858757,,,1990
-8228790.08147487,4989752.64523025,1630114,BX 23 Deli Food,1584 University Ave,,Bronx,NY,10453,6994,BRONX,Convenience Store,40.846676,-73.920479,,,1991
-8223046.21838892,4992531.82534484,1627427,El Poblanito Meat Market Corp.,657A Allerton Ave,,Bronx,NY,10467,7405,BRONX,Grocery Store,40.865559,-73.868881,,,1992
-8214426.7502168,4969825.00147704,1396797,Philippine Famous Food Mart,170-14 Hillside Ave,,Jamaica,NY,11432,4547,QUEENS,Grocery Store,40.711121,-73.791451,,,1993
-8212395.16950982,4966083.9224667,1626620,King Merrick Deli,119-02 Merrick Blvd,,Jamaica,NY,11434,2205,QUEENS,Convenience Store,40.685642,-73.773201,,,1994
-8233783.98515135,4957122.98494045,1631998,Ave J Juice Bar Deli Corp,1348 Coney Island Ave,,Brooklyn,NY,11230,4120,KINGS,Other,40.624573,-73.96534,,,1995
-8215169.02858141,4967550.14217255,1633230,L & N Minimarket Inc.,15502 107th Ave,,Jamaica,NY,11433,1908,QUEENS,Convenience Store,40.695629,-73.798119,,,1999
-8230081.83284604,4967509.7657026,1640358,Buckler Pharmacy Inc,1039 Broadway,,Brooklyn,NY,11221,6790,KINGS,Other,40.695354,-73.932083,,,2003
-8108402.61628107,5003975.09406181,250729,King Kullen 51,6233 Route 25A,,Wading River,NY,11792,2003,SUFFOLK,Supermarket,40.943253,-72.83902,,,2034
-8781388.16009551,5314928.84529239,250856,Tops Markets 228,150 Niagara St,,Tonawanda,NY,14150,1001,ERIE,Supermarket,43.019424,-78.884552,,,2052
-8209568.65631909,5288695.75325116,251298,Walmart SUPERCENTER  2844,1549 Route 9,,Clifton Park,NY,12065,5603,SARATOGA,Super Store,42.846889,-73.74781,,,2089
-8212634.61773452,5387837.8899112,251316,Walgreens 19689,3864 Main St,,Warrensburg,NY,12885,1432,WARREN,Other,43.496407,-73.775352,,,2091
-8796155.80374415,5254016.35441513,251499,Chiavetta's Potatoes & Greenhouse DF,9784 S Main St,,Angola,NY,14006,9110,ERIE,Farmers and Markets,42.618061,-79.017212,,,2106
-8228045.24276197,4989619.61532606,251588,CROSS BRONX&ACROSS NY LIVE POULTR,1663 Jerome Ave,,Bronx,NY,10453,5701,BRONX,Specialty Store,40.845772,-73.913788,,,2114
-8240856.89163788,4956545.57194795,1402942,7-Eleven Inc. 32117K,8813 4th Ave,,Brooklyn,NY,11209,5605,KINGS,Convenience Store,40.620636,-74.028877,,,2177
-8258375.462543,5301961.7728657,253061,Stewarts Shop 266,183 E Main St,,Amsterdam,NY,12010,4818,MONTGOMERY,Convenience Store,42.9342,-74.186249,,,2180
-8234703.70678428,4980567.39629676,253238,ZINGONE BROS,471 Columbus Ave,,New York,NY,10024,5145,NEW YORK,Grocery Store,40.784229,-73.973602,,,2190
-8231912.03659417,4982152.54244984,253608,L & O Grocery Corp,1618 Madison Ave,,New York,NY,10029,3514,NEW YORK,Grocery Store,40.79501,-73.948524,,,2225
-8363878.95522029,5159864.73372051,253638,East Branch Country Store 23,EXIT 90 RT 17,,EAST BRANCH,NY,13756,    ,DELAWARE,Convenience Store,41.992558,-75.134003,,,2226
-8473109.98104679,5432346.91639573,255066,Sharp's Bulk Foods,8220 State Route 289,,Belleville,NY,13611,1144,JEFFERSON,Grocery Store,43.785755,-76.115242,,,2248
-8205099.6240417,5268397.3809904,255094,STEWARTS SHOP 178,309 6th St,,Watervliet,NY,12189,3760,ALBANY,Convenience Store,42.713055,-73.707664,,,2257
-8695509.51440864,5230548.16448237,251786,Fillmore Shop'n Save,44 S Genesee St,,Fillmore,NY,14735,    ,ALLEGANY,Supermarket,42.46273,-78.113091,,,2268
-8225027.70532504,4985055.16948708,1660925,Los Hijos de Chorro Deli Grocery Corp.,701 Faile St,,Bronx,NY,10474,5901,BRONX,Grocery Store,40.814747,-73.886681,,,2272
-8225038.72595463,4985649.41959402,1661482,CT Grocery NY Corp,869 Bryant Ave,,Bronx,NY,10474,5501,BRONX,Convenience Store,40.818787,-73.88678,,,2276
-8237497.04676676,4976257.88185286,1631004,Heavenly Market 10th Avenue Corp.,440 10th Ave,,New York,NY,10001,1408,NEW YORK,Convenience Store,40.75491,-73.998695,,,2319
-8223466.67210565,4970871.42060826,1631112,Matson's Delicatesen,6466 Dry Harbor Rd,,Middle Village,NY,11379,2345,QUEENS,Convenience Store,40.718246,-73.872658,,,2326
-8228485.95662603,4961522.67848794,1500239,M & N Deli Food Corp,1093 Linden Blvd,,Brooklyn,NY,11212,1601,KINGS,Convenience Store,40.654564,-73.917747,,,2330
-8228891.15957251,4962799.48927382,254291,T & T FOOD CORP,146 E 98th St,,Brooklyn,NY,11212,3827,KINGS,Super Store,40.663265,-73.921387,,,2335
-8212446.1538366,4969652.44486732,1626591,Sunshine Gourmet Deli 2 Inc,18511 Jamaica Ave,,Hollis,NY,11423,2411,QUEENS,Convenience Store,40.709946,-73.773659,,,2342
-8372976.65192486,5326554.29890886,1623609,Musaeed Deli & Grocery Market Inc,625 Albany St,,Utica,NY,13501,1812,ONEIDA,Convenience Store,43.09573,-75.215729,,,2348
-8226422.20458621,4990820.33480463,1625913,Valentine 181 Mini Mart Corp 1,2130 Valentine Ave,,Bronx,NY,10457,3010,BRONX,Convenience Store,40.853931,-73.899208,,,2356
-8229805.87182836,4959997.50334481,255501,GREEN ACRES FARMS INC,1160 Utica Ave,,Brooklyn,NY,11203,5910,KINGS,Super Store,40.644169,-73.929604,,,2371
-8209795.41412183,4965123.59204969,254363,WALGREENS 05051,21914 Merrick Blvd,,Laurelton,NY,11413,1923,QUEENS,Other,40.6791,-73.749847,,,2390
-8556842.49827066,5216474.79170263,252068,Tops Markets 576,504 S Franklin St,,Watkins Glen,NY,14891,1524,SCHUYLER,Supermarket,42.369396,-76.867424,,,2393
-8760429.14900794,5294251.88299491,1648132,McDonald's #34436,4993 Transit Rd,,Depew,NY,14043,4617,ERIE,Restaurant Meals Program,42.883472,-78.696274,,,2433
-8798576.33475195,5326246.66405325,252222,EXPRESS STOP MART INC,601 19th St,,Niagara Falls,NY,14301,2225,NIAGARA,Convenience Store,43.093712,-79.038956,,,2456
-8228693.23351788,4965501.57695295,1556583,Chris & Deebo Mini Mart Inc.,199 Howard Ave,,Brooklyn,NY,11233,2323,KINGS,Convenience Store,40.681675,-73.919609,,,2459
-8236505.0787843,4973308.94667138,1563799,Target Store T3380,10 Union Sq E,,New York,NY,10003,3314,NEW YORK,Super Store,40.73484,-73.989784,,,2463
-8135709.28737266,4992161.77174595,1560536,7 Eleven Store # 11193b,135 Mark Tree Rd,,Centereach,NY,11720,2221,SUFFOLK,Convenience Store,40.863045,-73.08432,,,2467
-8167073.99918163,4974478.1289999,1555400,5 Rivers Petroleum Inc,1373 Straight Path,,Wyandanch,NY,11798,4335,SUFFOLK,Convenience Store,40.742798,-73.366074,,,2471
-8221191.41303332,4987887.89046716,255800,WORLD SPICE DISCOUNT CENTER,2164 Westchester Ave,,Bronx,NY,10462,4770,BRONX,Grocery Store,40.834003,-73.852219,,,2505
-8238324.26190284,5041957.24632611,254696,CVS  2312,12 W Ramapo Rd,,Garnerville,NY,10923,2011,ROCKLAND,Other,41.200478,-74.006126,,,2520
-8237689.85212481,5150779.80642379,1573592,Phoenix Deli & Grocery 2,136 Smith Ave,,Kingston,NY,12401,3912,ULSTER,Convenience Store,41.931873,-74.000427,,,2569
-8235197.18608697,4952432.80051683,1567750,Candy & Newsstand Convenience Inc,2835 86th St,,Brooklyn,NY,11223,4634,KINGS,Convenience Store,40.592587,-73.978035,,,2582
-8787311.13624215,5230547.71179031,250069,RITE AID  1649,81 W Main St,,Gowanda,NY,14070,1318,CATTARAUGUS,Other,42.462727,-78.937759,,,2656
-8223870.09394028,4968854.1715305,250325,HOME DELI & CATERING,7135 73rd Pl,,Glendale,NY,11385,8234,QUEENS,Convenience Store,40.70451,-73.876282,,,2687
-8641424.27188978,5325126.12348851,250414,ALDI 65076,615 Jefferson Rd,,Henrietta,NY,14623,    ,MONROE,Supermarket,43.086361,-77.627235,,,2693
-8222620.75529511,4994551.17593681,243251,Top Choice Meat Market Corp,3600 White Plains Rd,,Bronx,NY,10467,5707,BRONX,Grocery Store,40.879276,-73.865059,,,2754
-8191050.54770614,5121420.76322726,243613,CVS PHARMACY 5055,3081 Route 22,,Dover Plains,NY,12522,5933,DUTCHESS,Other,41.735367,-73.581459,,,2781
-8231794.03793393,4981544.3899092,1641071,1642 Lex Flavor Taste Corp,1642 Lexington Ave,,New York,NY,10029,5329,NEW YORK,Convenience Store,40.790874,-73.947464,,,2798
-8229398.99908951,4974614.33211704,1647305,Speedway 7817,3902 Queens Blvd,,Long Island City,NY,11104,    ,QUEENS,Convenience Store,40.743725,-73.925949,,,2799
-8227012.42052639,4971395.92066664,245468,Stop & Shop 509,7417 Grand Ave,,Maspeth,NY,11378,    ,QUEENS,Supermarket,40.721817,-73.90451,,,2829
-8212361.99630156,5198147.65129167,245697,Stewarts Shop 209,13 Fairview Ave,,Hudson,NY,12534,2620,COLUMBIA,Convenience Store,42.247643,-73.772903,,,2853
-8237719.57442885,4954842.13059214,245921,RITE AID 10577,8222 18th Ave,,Brooklyn,NY,11214,2901,KINGS,Other,40.60902,-74.000694,,,2869
-8224604.69126003,4960431.18939019,246069,CVS PHARMACY  2436,1346 Pennsylvania Ave,,Brooklyn,NY,11239,2103,KINGS,Other,40.647125,-73.882881,,,2877
-8228506.43941233,4987334.55081724,246119,1040 SHERMAN AVE SUPERMKT INC,1040 Sherman Ave,,Bronx,NY,10456,5703,BRONX,Super Store,40.830242,-73.917931,,,2883
-8211304.68377801,4953169.77301312,1654827,Taste Trail Gourmet Deli Corp,411 Beach 30th St,,Far Rockaway,NY,11691,2010,QUEENS,Convenience Store,40.597614,-73.763405,,,2892
-8227266.45160438,4992117.90793077,1654983,Fordham Deli And Grill Corp,128 W Fordham Rd,,Bronx,NY,10468,5659,BRONX,Other,40.862747,-73.906792,,,2899
-8782812.38166072,5298347.84585429,246350,CITY CANDY & GROCERY,544 Fargo Ave,,Buffalo,NY,14213,2026,ERIE,Convenience Store,42.910427,-78.897346,,,2900
-8774685.50223536,5275792.65077223,243921,Tops Markets 236,S6150 S Park Ave,,Hamburg,NY,14075,    ,ERIE,Supermarket,42.761848,-78.824341,,,2909
-8094151.38375022,5001019.53592959,244104,Walmart 2906,1890 Old Country Rd,,Riverhead,NY,11901,3149,SUFFOLK,Super Store,40.923195,-72.710999,,,2918
-8348276.4153907,5189716.78322449,1640496,The 607 Csa,35786 State Highway 10,,Hamden,NY,13782,1118,DELAWARE,Farmers and Markets,42.191555,-74.993843,,,2941
-8093099.85984019,5001215.63177256,1638423,Healthy Meals Direct,1700 Old Country Rd,,Riverhead,NY,11901,3146,SUFFOLK,Other,40.924526,-72.701553,,,2959
-8582471.80727497,5318915.97113037,244668,Dollar General 8643,204 W Miller St,,Newark,NY,14513,1425,WAYNE,Other,43.045605,-77.097656,,,2969
-8174451.03051701,4993214.56252633,244812,RITE AID 10640,391 W Main St,,Huntington,NY,11743,3203,SUFFOLK,Other,40.870197,-73.432343,,,2981
-8211956.90467457,5020288.06942399,245048,CVS PHARMACY  4609,601 N Broadway,,White Plains,NY,10603,3219,WESTCHESTER,Other,41.053852,-73.769264,,,2997
-8207720.64145243,4971372.41964184,245107,Bonilla Food Corp /Food Universe,22251 Jamaica Ave,,Queens Village,NY,11428,2017,QUEENS,Super Store,40.721657,-73.731209,,,3000
-8169197.19582953,5316266.07366883,248615,CUMBERLAND FARMS 1609,44 W Main St,,Cambridge,NY,12816,1143,WASHINGTON,Convenience Store,43.028206,-73.385147,,,3014
-8799769.56837377,5326438.59164642,248619,Rite Aid 10839,1030 Pine Ave,,Niagara Falls,NY,14301,1810,NIAGARA,Other,43.094971,-79.049675,,,3020
-8580793.66595127,5184375.3062421,234404,A & A FOOD MART,523 E High St,,Painted Post,NY,14870,1329,STEUBEN,Convenience Store,42.155994,-77.082581,,,3025
-8216028.52636982,5242390.01350134,271865,Stewarts Shop 240,1344 US Route 9W,,Selkirk,NY,12158,1717,ALBANY,Convenience Store,42.541157,-73.80584,,,3028
-8234557.65561236,4953862.8152118,248853,KOSHER CORNER SUPERMARKET INC,2055 McDonald Ave,,Brooklyn,NY,11223,2821,KINGS,Super Store,40.602341,-73.97229,,,3051
-8221805.45134454,4966064.39784329,266622,CVS PHARMACY  2041,8302 Atlantic Ave,,Ozone Park,NY,11416,1224,QUEENS,Other,40.685509,-73.857735,,,3068
-8774299.00096332,5317577.29748673,266652,Tops Markets 207,3035 Niagara Falls Blvd,,Amherst,NY,14228,1600,ERIE,Supermarket,43.036816,-78.820869,,,3071
-8219360.31872927,4988621.50745822,1652199,Metro Acres Market,3085 E Tremont Ave,,Bronx,NY,10461,5720,BRONX,Supermarket,40.838989,-73.83577,,,3074
-8221979.55502814,4994375.38438962,1650138,Bara Deli Corp,3607 Bronxwood Ave,,Bronx,NY,10469,1156,BRONX,Convenience Store,40.878082,-73.859299,,,3077
-8237140.37911826,4958718.12405151,267134,PODKARPACIE POLISH DELI,5020 12th Ave,,Brooklyn,NY,11219,3407,KINGS,Grocery Store,40.635448,-73.995491,,,3107
-8260085.88651904,4942622.1384103,267317,CVS PHARMADY  6055,5830 Amboy Rd,,Staten Island,NY,10309,3109,RICHMOND,Other,40.525631,-74.201614,,,3124
-8782001.3078508,5299038.96445334,1651047,Hikmah Pharmacy,25 Grant St,,Buffalo,NY,14213,1902,ERIE,Convenience Store,42.914974,-78.89006,,,3148
-8766255.27719758,5292005.37209833,234485,7-ELEVEN 11260F,150 French Rd,11269,Cheektowaga,NY,14227,2711,ERIE,Convenience Store,42.868683,-78.748611,,,3155
-8776126.75568266,5309036.62949124,247615,Walgreens 03270,2601 Sheridan Dr,,Tonawanda,NY,14150,9413,ERIE,Other,42.980713,-78.837288,,,3160
-8235349.24851139,4973662.56623015,268523,CVS PHARMACY 2434,338 E 23rd St,,New York,NY,10010,4701,NEW YORK,Other,40.737247,-73.979401,,,3164
-8400294.34364604,5343582.25671632,268553,RIZZO'S MARKET,401 S James St,,Rome,NY,13440,6628,ONEIDA,Convenience Store,43.207325,-75.461128,,,3173
-8673991.56815779,5356936.46304395,1653424,Quicklee's 31,1722 Lake Rd,,Hamlin,NY,14464,9590,MONROE,Convenience Store,43.294701,-77.919792,,,3204
-8256417.79797791,5062689.58360815,247668,GARFIELD KOLLEL FOOD CORP,8 Garfield Rd,,Monroe,NY,10950,6027,ORANGE,Grocery Store,41.340458,-74.168663,,,3213
-8220821.94364338,5312459.54113191,272071,CUMBERLAND FARMS  1582,75 Milton Ave,,Ballston Spa,NY,12020,1403,SARATOGA,Convenience Store,43.003204,-73.8489,,,3224
-8237334.07503224,4954342.71004133,247673,White Mountain Farm Inc,8406 20th Ave,,Brooklyn,NY,11214,3004,KINGS,Convenience Store,40.605614,-73.997231,,,3226
-8256665.8178034,5062669.27087932,267691,M&L FOOD STORE INC,51 Forest Rd,Ste 201,Monroe,NY,10950,2940,ORANGE,Super Store,41.340321,-74.170891,,,3259
-8226133.44182709,4960710.54267063,1587222,Canarsie Food Supermarket Corporation,10421 Glenwood Rd,,Brooklyn,NY,11236,2705,KINGS,Grocery Store,40.649029,-73.896614,,,3260
-8237712.78393992,4975207.35940082,1589577,Chelsea Corner Grocery & Deli Corp.,245 9th Ave,,New York,NY,10001,6601,NEW YORK,Convenience Store,40.747761,-74.000633,,,3271
-8236521.22011046,4975058.21758603,1588616,Fushimi Market LLC,838 6th Ave,,New York,NY,10001,4193,NEW YORK,Grocery Store,40.746746,-73.989929,,,3273
